Date,Time,Open,High,Low,Close,Volume
2016.08.28,0:00,571.4,613.1,570.1,603.4,102606
2016.09.04,0:00,603.4,627.1,592.5,597.4,29266
2016.09.11,0:00,597.4,613.4,596,608.8,75811
2016.09.18,0:00,608.8,614,590,602.6,126531
2016.09.25,0:00,602.5,611.2,598.9,609.3,114856
2016.10.02,0:00,609.3,618,605,614.9,117654
2016.10.09,0:00,614.9,642,612,638.3,136694
2016.10.16,0:00,638.3,657,622.5,651.6,193686
2016.10.23,0:00,651.6,712,648,693,262903
2016.10.30,0:00,693,730,678,700,278504
2016.11.06,0:00,700,717.8,685.6,697.1,182034
2016.11.13,0:00,697.1,744.7,692.9,726,188762
2016.11.20,0:00,726,745,722.7,731.2,191290
2016.11.27,0:00,731.2,773,726.1,761.5,194835
2016.12.04,0:00,761.5,770,743,759.3,206130
2016.12.11,0:00,759.3,783,757.7,778.6,173503
2016.12.18,0:00,778.6,899.4,775.4,866.7,147398
2016.12.25,0:00,866.8,966.7,866,965,210545
2017.01.01,0:00,965,1095.8,778,868.6,206732
2017.01.08,0:00,868.6,884.8,752,809.7,208705
2017.01.15,0:00,809.8,925,805.7,907.5,149884
2017.01.22,0:00,907.4,915,875,906,145200
2017.01.29,0:00,906,1014.3,903,992,137168
2017.02.05,0:00,991.1,1050.2,914.8,984.5,157749
2017.02.12,0:00,984.5,1042.4,963,1033.2,149308
2017.02.19,0:00,1033.2,1185.6,1025.2,1139,132674
2017.02.26,0:00,1139,1270,1139,1248.5,169211
2017.03.05,0:00,1248.5,1268.3,1040.1,1206.4,297200
2017.03.12,0:00,1206.4,1240,956,1057.4,208428
2017.03.19,0:00,1057.4,1147,905,989.1,149452
2017.03.26,0:00,989,1099,963,1090,160918
2017.04.02,0:00,1090.1,1200,1086.6,1197.1,193115
2017.04.09,0:00,1197.1,1222,1156,1185.9,155047
2017.04.16,0:00,1185.9,1248.9,1175.7,1238.6,165088
2017.04.23,0:00,1238.6,1315,1226,1291.2,172194
2017.04.30,0:00,1291.2,1518.6,1287.5,1478,242333
2017.05.07,0:00,1477.8,1800,1475,1708.3,164793
2017.05.14,0:00,1709,2074.8,1600.5,1993,167234
2017.05.21,0:00,1990.1,2736.6,1737,1988,235665
2017.05.28,0:00,1988,2504,1988,2463.6,158786
2017.06.04,0:00,2463.5,2883.5,2458.2,2838.3,206972
2017.06.11,0:00,2837.8,2889,2250.6,2422,196383
2017.06.18,0:00,2422,2738,2407.1,2519.6,143010
2017.06.25,0:00,2374.2,2588.1,2329.8,2492,19658
2017.07.02,0:00,2502.3,2628.7,2484.1,2503.1,174869
2017.07.09,0:00,2527.6,2527.8,2145.8,2150,239467
2017.07.16,0:00,1866.1,2944.2,1861,2621.2,276645
2017.07.23,0:00,2778.6,2818.2,2396.2,2738.1,146935
2017.07.30,0:00,2705.9,2912.5,2638.2,2820.2,164437
2017.08.06,0:00,3241.4,3567.2,3178.2,3566.8,125498
2017.08.13,0:00,4123.65,4462.19,4000.52,4000.8,71084
2017.08.20,0:00,4114.2,4444.54,3585.8,4317.23,145454
2017.08.27,0:00,4357.84,4908.2,4188.21,4871.89,88724
2017.09.03,0:00,4568.34,4685.19,4128.62,4237.56,188080
2017.09.10,0:00,4274.34,4368.19,2968.21,3710.88,192478
2017.09.17,0:00,3751.76,4113.36,3503.19,3603.3,167351
2017.09.24,0:00,3660.51,4263.14,3652.52,4158.66,74076
2017.10.01,0:00,4324.05,4463.19,4138.22,4334.66,31779
2017.10.08,0:00,4569.65,5853.89,4554.21,5605.56,79044
2017.10.15,0:00,5513.14,6052.19,5095.21,5960.84,70696
2017.10.22,0:00,5871.39,6045.22,5364.93,5751,72024
2017.10.29,0:00,6174.21,7443.18,6021.2,7228.39,68207
2017.11.05,0:00,7371.11,7886.19,6414.24,6573.16,105667
2017.11.12,0:00,5851.1,7971.7,5833.21,7671.21,98714
2017.11.19,0:00,8023.2,8363,7786.7,8262.2,32272
2017.11.26,0:00,9433.2,11473.18,8688.2,10858.21,117583
2017.12.03,0:00,10987.58,16676.34,10519.22,15079.19,67386
2017.12.10,0:00,14084.51,17477.8,13992.96,17178.77,7934
2017.12.17,0:00,18342.24,18857.72,10961.59,13872.94,10584
2017.12.24,0:00,14960.16,16135.42,13387.39,14368.53,19851
2017.12.31,0:00,13114.49,16568.28,13100.35,16566.57,6347
2018.01.07,0:00,15710.81,15993.61,12573.85,13380.09,12553
2018.01.14,0:00,13080.75,13894.87,8817.66,11049.83,32001
2018.01.21,0:00,11076.29,11550.96,9698.48,10602.62,22829
2018.01.28,0:00,11250.12,11277.42,7414.05,8319.24,37779
2018.02.04,0:00,7823.65,8522.53,5701.95,8329.28,85692
2018.02.11,0:00,8078.71,10041.19,7793.37,9826.4,73529
2018.02.18,0:00,10520.79,11488.53,9323.54,9622.82,75189
2018.02.25,0:00,9357.71,10899.14,9150.23,10753.82,69072
2018.03.04,0:00,11230.54,11372.84,8183.37,8813.97,77340
